Alumno: 37947823, Asignatura: 296111A, Grupo: B, Horario: Martes: 11:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 52204803, Asignatura: 2961116, Grupo: E, Horario: Miércoles: 17:30 - Jueves: 17:30 - Jueves: 18:30
Alumno: 52204803, Asignatura: 2961117, Grupo: E, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 52204803, Asignatura: 2961118, Grupo: E, Horario: Martes: 17:30 - Miércoles: 18:30
Alumno: 52204803, Asignatura: 2961119, Grupo: E, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 52204803, Asignatura: 296111A, Grupo: E, Horario: Martes: 18:30 - Miércoles: 15:30 - Miércoles: 16:30
Alumno: 90152626, Asignatura: 2961126, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 09:30
Alumno: 90152626, Asignatura: 2961127, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 90152626, Asignatura: 2961128, Grupo: A, Horario: Miércoles: 10:30
Alumno: 90152626, Asignatura: 2961129, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 90152626, Asignatura: 296112A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 66048272, Asignatura: 296111A, Grupo: D, Horario: Martes: 15:30 - Martes: 16:30 - Viernes: 16:30
Alumno: 66048272, Asignatura: 2961126, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 09:30
Alumno: 66048272, Asignatura: 2961127, Grupo: B, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 66048272, Asignatura: 2961128, Grupo: A, Horario: Miércoles: 10:30
Alumno: 66048272, Asignatura: 2961129, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 66048272, Asignatura: 296112A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 3996095, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 3996095, Asignatura: 29611A2, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 41943918, Asignatura: 296113A, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 41943918, Asignatura: 296113B, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 41943918, Asignatura: 296113C, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 41943918, Asignatura: 296113D, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 41943918, Asignatura: 296113E, Grupo: A, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 79891741, Asignatura: 29611AF, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 79891741, Asignatura: 29611A5, Grupo: A, Horario: Viernes: 10:30 - Viernes: 11:30
Alumno: 79891741, Asignatura: 29611AB, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 93735210, Asignatura: 29611BC, Grupo: A, Horario: Miércoles: 10:30 - Miércoles: 11:30
Alumno: 31683033, Asignatura: 2961126, Grupo: B, Horario: Miércoles: 11:30 - Miércoles: 12:30 - Jueves: 11:30
Alumno: 31683033, Asignatura: 296113W, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 31683033, Asignatura: 296113Y, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 31683033, Asignatura: 296113Z, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 31683033, Asignatura: 29611FE, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 69630856, Asignatura: 2961126, Grupo: D, Horario: Miércoles: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 69630856, Asignatura: 2961127, Grupo: D, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 69630856, Asignatura: 2961128, Grupo: D, Horario: Miércoles: 16:30
Alumno: 69630856, Asignatura: 2961129, Grupo: D, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 69630856, Asignatura: 296112A, Grupo: D, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 7578679, Asignatura: 296113F, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 7578679, Asignatura: 296113H, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 7578679, Asignatura: 296113I, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 7578679, Asignatura: 296113J, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 7578679, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 45526502, Asignatura: 2961116, Grupo: B, Horario: Lunes: 09:30 - Lunes: 10:30 - Miércoles: 11:30
Alumno: 45526502, Asignatura: 2961117, Grupo: B, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 45526502, Asignatura: 2961118, Grupo: B, Horario: Martes: 12:30 - Miércoles: 12:30
Alumno: 45526502, Asignatura: 2961119, Grupo: B, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 45526502, Asignatura: 296111A, Grupo: B, Horario: Martes: 11:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 83474325, Asignatura: 296113F, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 21422148, Asignatura: 29611A2, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 21422148, Asignatura: 29611A5, Grupo: A, Horario: Viernes: 10:30 - Viernes: 11:30
Alumno: 21422148, Asignatura: 29611A6, Grupo: A, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 21422148, Asignatura: 29611AB, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 21422148, Asignatura: 29611AC, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 59369971, Asignatura: 2961116, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30 - Jueves: 11:30
Alumno: 59369971, Asignatura: 2961126, Grupo: D, Horario: Miércoles: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 59369971, Asignatura: 2961127, Grupo: D, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 59369971, Asignatura: 2961128, Grupo: D, Horario: Miércoles: 16:30
Alumno: 59369971, Asignatura: 2961129, Grupo: D, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 97317794, Asignatura: 2961126, Grupo: C, Horario: Miércoles: 10:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 97317794, Asignatura: 2961127, Grupo: C, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 97317794, Asignatura: 2961128, Grupo: C, Horario: Miércoles: 09:30
Alumno: 97317794, Asignatura: 2961129, Grupo: C, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 97317794, Asignatura: 296112A, Grupo: C, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 35265617, Asignatura: 29611BD, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 35265617, Asignatura: 29611BE, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 73213440, Asignatura: 296113L, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 73213440, Asignatura: 296113P, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 73213440, Asignatura: 296113W, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 11161263, Asignatura: 296113X, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 11161263, Asignatura: 296113V, Grupo: A, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 11161263, Asignatura: 296113U, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 11161263, Asignatura: 296113S, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 11161263, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 11161263, Asignatura: 296113D, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 11161263, Asignatura: 296113A, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 11161263, Asignatura: 296113Z, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 11161263, Asignatura: 296113M, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 49109086, Asignatura: 296113Z, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 49109086, Asignatura: 296113X, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 49109086, Asignatura: 296113I, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 87056909, Asignatura: 296113C, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 87056909, Asignatura: 296113E, Grupo: A, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 87056909, Asignatura: 296113D, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 87056909, Asignatura: 296113B, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 87056909, Asignatura: 296113A, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 25004732, Asignatura: 2961116, Grupo: B, Horario: Lunes: 09:30 - Lunes: 10:30 - Miércoles: 11:30
Alumno: 25004732, Asignatura: 296112A, Grupo: D, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 25004732, Asignatura: 2961129, Grupo: D, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 25004732, Asignatura: 2961128, Grupo: D, Horario: Miércoles: 16:30
Alumno: 25004732, Asignatura: 2961127, Grupo: D, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 25004732, Asignatura: 2961126, Grupo: D, Horario: Miércoles: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 62952555, Asignatura: 296111A, Grupo: E, Horario: Martes: 18:30 - Miércoles: 15:30 - Miércoles: 16:30
Alumno: 62952555, Asignatura: 2961116, Grupo: E, Horario: Miércoles: 17:30 - Jueves: 17:30 - Jueves: 18:30
Alumno: 62952555, Asignatura: 2961117, Grupo: E, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 62952555, Asignatura: 2961118, Grupo: E, Horario: Martes: 17:30 - Miércoles: 18:30
Alumno: 62952555, Asignatura: 2961119, Grupo: E, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 38848201, Asignatura: 296111A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 10:30
Alumno: 38848201, Asignatura: 2961116, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30 - Jueves: 11:30
Alumno: 38848201, Asignatura: 2961117, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 38848201, Asignatura: 2961118, Grupo: A, Horario: Miércoles: 09:30 - Jueves: 12:30
Alumno: 38848201, Asignatura: 2961119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 76796024, Asignatura: 296113U, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 76796024, Asignatura: 296113Q, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 76796024, Asignatura: 296113R, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 76796024, Asignatura: 296113S, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 76796024, Asignatura: 296113T, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 14743847, Asignatura: 2961126, Grupo: B, Horario: Miércoles: 11:30 - Miércoles: 12:30 - Jueves: 11:30
Alumno: 14743847, Asignatura: 296113K, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 14743847, Asignatura: 29611DD, Grupo: A, Horario: Miércoles: 12:30 - Miércoles: 13:30
Alumno: 52691670, Asignatura: 296113F, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 52691670, Asignatura: 29611FE, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 52691670, Asignatura: 29611FB, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 90639493, Asignatura: 2961116, Grupo: B, Horario: Lunes: 09:30 - Lunes: 10:30 - Miércoles: 11:30
Alumno: 90639493, Asignatura: 2961126, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 09:30
Alumno: 90639493, Asignatura: 296112A, Grupo: B, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 28587316, Asignatura: 29611CC, Grupo: A, Horario: Miércoles: 12:30 - Miércoles: 13:30
Alumno: 28587316, Asignatura: 29611FB, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 28587316, Asignatura: 29611FE, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 66535139, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 66535139, Asignatura: 296113J, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 66535139, Asignatura: 296113I, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 66535139, Asignatura: 296113H, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 66535139, Asignatura: 296113F, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 4482962, Asignatura: 2961117, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 4482962, Asignatura: 2961118, Grupo: A, Horario: Miércoles: 09:30 - Jueves: 12:30
Alumno: 4482962, Asignatura: 2961119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 4482962, Asignatura: 296111A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 10:30
Alumno: 4482962, Asignatura: 2961116, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30 - Jueves: 11:30
Alumno: 42430785, Asignatura: 296113D, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 42430785, Asignatura: 296113E, Grupo: A, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 42430785, Asignatura: 296113C, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 42430785, Asignatura: 296113B, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 42430785, Asignatura: 296113A, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 80378608, Asignatura: 2961119, Grupo: D, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 80378608, Asignatura: 2961117, Grupo: D, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 80378608, Asignatura: 2961118, Grupo: D, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 80378608, Asignatura: 296111A, Grupo: D, Horario: Martes: 15:30 - Martes: 16:30 - Viernes: 16:30
Alumno: 80378608, Asignatura: 2961116, Grupo: D, Horario: Martes: 17:30 - Martes: 18:30 - Viernes: 15:30
Alumno: 18326431, Asignatura: 2961116, Grupo: F, Horario: Lunes: 15:30 - Martes: 16:30 - Viernes: 18:30
Alumno: 18326431, Asignatura: 2961126, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 09:30
Alumno: 18326431, Asignatura: 2961128, Grupo: A, Horario: Miércoles: 10:30
Alumno: 18326431, Asignatura: 2961129, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 18326431, Asignatura: 296112A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 94222077, Asignatura: 296113M, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 32169900, Asignatura: 296113H, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 32169900, Asignatura: 29611BD, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 32169900, Asignatura: 29611BE, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 70117723, Asignatura: 2961116, Grupo: B, Horario: Lunes: 09:30 - Lunes: 10:30 - Miércoles: 11:30
Alumno: 70117723, Asignatura: 2961117, Grupo: B, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 70117723, Asignatura: 2961118, Grupo: B, Horario: Martes: 12:30 - Miércoles: 12:30
Alumno: 70117723, Asignatura: 2961119, Grupo: B, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 70117723, Asignatura: 296111A, Grupo: B, Horario: Martes: 11:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 46013369, Asignatura: 296113F, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 46013369, Asignatura: 296113H, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 46013369, Asignatura: 296113I, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 46013369, Asignatura: 296113J, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 46013369, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 83961192, Asignatura: 296113J, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 83961192, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 21909015, Asignatura: 2961116, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30 - Jueves: 11:30
Alumno: 21909015, Asignatura: 2961117, Grupo: A, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 21909015, Asignatura: 2961118, Grupo: A, Horario: Miércoles: 09:30 - Jueves: 12:30
Alumno: 21909015, Asignatura: 2961119, Grupo: A, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 21909015, Asignatura: 296111A, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 10:30
Alumno: 59856838, Asignatura: 296113Q, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 59856838, Asignatura: 296113R, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 59856838, Asignatura: 296113S, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 59856838, Asignatura: 296113T, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 59856838, Asignatura: 296113U, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 97804661, Asignatura: 296113Y, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 35752484, Asignatura: 2961129, Grupo: D, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 35752484, Asignatura: 296112A, Grupo: D, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 35752484, Asignatura: 2961126, Grupo: D, Horario: Miércoles: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 35752484, Asignatura: 2961127, Grupo: D, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 35752484, Asignatura: 2961128, Grupo: D, Horario: Miércoles: 16:30
Alumno: 73700307, Asignatura: 296113B, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 73700307, Asignatura: 296113D, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 73700307, Asignatura: 296113E, Grupo: A, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 73700307, Asignatura: 29611FD, Grupo: A, Horario: Miércoles: 12:30 - Miércoles: 13:30
Alumno: 73700307, Asignatura: 29611FE, Grupo: A, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 73700307, Asignatura: 29611FB, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 87543776, Asignatura: 296113A, Grupo: A, Horario: Viernes: 17:30 - Viernes: 18:30
Alumno: 87543776, Asignatura: 296113B, Grupo: A, Horario: Martes: 17:30 - Martes: 18:30
Alumno: 87543776, Asignatura: 296113C, Grupo: A, Horario: Lunes: 17:30 - Lunes: 18:30
Alumno: 87543776, Asignatura: 296113D, Grupo: A, Horario: Miércoles: 17:30 - Miércoles: 18:30
Alumno: 87543776, Asignatura: 296113E, Grupo: A, Horario: Jueves: 17:30 - Jueves: 18:30
Alumno: 25491599, Asignatura: 2961116, Grupo: F, Horario: Lunes: 15:30 - Martes: 16:30 - Viernes: 18:30
Alumno: 25491599, Asignatura: 2961126, Grupo: C, Horario: Miércoles: 10:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 25491599, Asignatura: 2961129, Grupo: C, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 25491599, Asignatura: 296112A, Grupo: C, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 63439422, Asignatura: 2961116, Grupo: C, Horario: Lunes: 11:30 - Martes: 10:30 - Miércoles: 12:30
Alumno: 63439422, Asignatura: 2961118, Grupo: C, Horario: Lunes: 12:30 - Miércoles: 09:30
Alumno: 63439422, Asignatura: 296111A, Grupo: C, Horario: Martes: 09:30 - Miércoles: 10:30 - Miércoles: 11:30
Alumno: 63439422, Asignatura: 2961128, Grupo: D, Horario: Miércoles: 16:30
Alumno: 39335068, Asignatura: 2961116, Grupo: B, Horario: Lunes: 09:30 - Lunes: 10:30 - Miércoles: 11:30
Alumno: 39335068, Asignatura: 2961117, Grupo: B, Horario: Jueves: 11:30 - Jueves: 12:30
Alumno: 39335068, Asignatura: 2961118, Grupo: B, Horario: Martes: 12:30 - Miércoles: 12:30
Alumno: 39335068, Asignatura: 2961119, Grupo: B, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 39335068, Asignatura: 296111A, Grupo: B, Horario: Martes: 11:30 - Viernes: 09:30 - Viernes: 10:30
Alumno: 77282891, Asignatura: 296112A, Grupo: D, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 15230714, Asignatura: 2961126, Grupo: B, Horario: Miércoles: 11:30 - Miércoles: 12:30 - Jueves: 11:30
Alumno: 15230714, Asignatura: 296112A, Grupo: B, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 15230714, Asignatura: 296113F, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 15230714, Asignatura: 296113I, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 15230714, Asignatura: 296113J, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 15230714, Asignatura: 296114E, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 53178537, Asignatura: 2961118, Grupo: E, Horario: Martes: 17:30 - Miércoles: 18:30
Alumno: 53178537, Asignatura: 2961126, Grupo: B, Horario: Miércoles: 11:30 - Miércoles: 12:30 - Jueves: 11:30
Alumno: 53178537, Asignatura: 296112A, Grupo: B, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 53178537, Asignatura: 296113J, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 91126360, Asignatura: 296111A, Grupo: E, Horario: Martes: 18:30 - Miércoles: 15:30 - Miércoles: 16:30
Alumno: 91126360, Asignatura: 2961126, Grupo: D, Horario: Miércoles: 15:30 - Viernes: 15:30 - Viernes: 16:30
Alumno: 91126360, Asignatura: 2961127, Grupo: B, Horario: Lunes: 11:30 - Lunes: 12:30
Alumno: 91126360, Asignatura: 2961128, Grupo: B, Horario: Jueves: 12:30
Alumno: 91126360, Asignatura: 2961129, Grupo: B, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 67022006, Asignatura: 29611DB, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30
Alumno: 67022006, Asignatura: 29611BE, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 67022006, Asignatura: 29611A5, Grupo: A, Horario: Viernes: 10:30 - Viernes: 11:30
Alumno: 4969829, Asignatura: 2961126, Grupo: A, Horario: Martes: 09:30 - Martes: 10:30 - Miércoles: 09:30
Alumno: 4969829, Asignatura: 2961127, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 4969829, Asignatura: 2961128, Grupo: A, Horario: Miércoles: 10:30
Alumno: 4969829, Asignatura: 2961129, Grupo: A, Horario: Jueves: 09:30 - Jueves: 10:30
Alumno: 4969829, Asignatura: 296112A, Grupo: A, Horario: Viernes: 09:30 - Viernes: 10:30
Alumno: 80865475, Asignatura: 2961128, Grupo: B, Horario: Jueves: 12:30
Alumno: 80865475, Asignatura: 296113R, Grupo: A, Horario: Martes: 15:30 - Martes: 16:30
Alumno: 80865475, Asignatura: 296113Q, Grupo: A, Horario: Jueves: 15:30 - Jueves: 16:30
Alumno: 80865475, Asignatura: 296113S, Grupo: A, Horario: Lunes: 15:30 - Lunes: 16:30
Alumno: 80865475, Asignatura: 296113U, Grupo: A, Horario: Viernes: 15:30 - Viernes: 16:30
Alumno: 80865475, Asignatura: 296113T, Grupo: A, Horario: Miércoles: 15:30 - Miércoles: 16:30
Alumno: 18813298, Asignatura: 2961116, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30 - Jueves: 11:30
Alumno: 18813298, Asignatura: 2961118, Grupo: A, Horario: Miércoles: 09:30 - Jueves: 12:30
Alumno: 18813298, Asignatura: 2961127, Grupo: A, Horario: Lunes: 09:30 - Lunes: 10:30
Alumno: 18813298, Asignatura: 2961128, Grupo: A, Horario: Miércoles: 10:30
Alumno: 56761121, Asignatura: 296112A, Grupo: B, Horario: Martes: 11:30 - Martes: 12:30
Alumno: 56761121, Asignatura: 2961129, Grupo: B, Horario: Viernes: 11:30 - Viernes: 12:30
Alumno: 56761121, Asignatura: 2961128, Grupo: B, Horario: Jueves: 12:30
